step 19170, training accuracy 0
step 19180, training accuracy 0.04
step 19190, training accuracy 0.04
step 19200, training accuracy 0.01
step 19210, training accuracy 0.01
step 19220, training accuracy 0.02
step 19230, training accuracy 0
step 19240, training accuracy 0.01
step 19250, training accuracy 0.01
step 19260, training accuracy 0.03
step 19270, training accuracy 0.05
step 19280, training accuracy 0.01
step 19290, training accuracy 0.01
step 19300, training accuracy 0.03
step 19310, training accuracy 0.01
step 19320, training accuracy 0.01
step 19330, training accuracy 0.01
step 19340, training accuracy 0.01
step 19350, training accuracy 0.01
step 19360, training accuracy 0.03
step 19370, training accuracy 0
step 19380, training accuracy 0
step 19390, training accuracy 0.02
step 19400, training accuracy 0
step 19410, training accuracy 0.01
step 19420, training accuracy 0.03
step 19430, training accuracy 0.01
step 19440, training accuracy 0.04
step 19450, training accuracy 0.06
step 19460, training accuracy 0.02
step 19470, training accuracy 0.01
step 19480, training accuracy 0.03
step 19490, training accuracy 0.02
step 19500, training accuracy 0.04
step 19510, training accuracy 0
step 19520, training accuracy 0.02
step 19530, training accuracy 0.01
step 19540, training accuracy 0.02
step 19550, training accuracy 0.02
step 19560, training accuracy 0.01
step 19570, training accuracy 0.02
step 19580, training accuracy 0.01
step 19590, training accuracy 0
step 19600, training accuracy 0
step 19610, training accuracy 0
step 19620, training accuracy 0
step 19630, training accuracy 0.01
step 19640, training accuracy 0
step 19650, training accuracy 0.01
step 19660, training accuracy 0.01
step 19670, training accuracy 0.05
step 19680, training accuracy 0.02
step 19690, training accuracy 0.01
step 19700, training accuracy 0
step 19710, training accuracy 0.03
step 19720, training accuracy 0.01
step 19730, training accuracy 0.02
step 19740, training accuracy 0.01
step 19750, training accuracy 0.01
step 19760, training accuracy 0.02
step 19770, training accuracy 0
step 19780, training accuracy 0
step 19790, training accuracy 0.01
step 19800, training accuracy 0.01
step 19810, training accuracy 0.02
step 19820, training accuracy 0
step 19830, training accuracy 0.02
step 19840, training accuracy 0
step 19850, training accuracy 0.02
step 19860, training accuracy 0.03
step 19870, training accuracy 0.02
step 19880, training accuracy 0
step 19890, training accuracy 0
step 19900, training accuracy 0.01
step 19910, training accuracy 0
step 19920, training accuracy 0.01
step 19930, training accuracy 0.02
step 19940, training accuracy 0.01
step 19950, training accuracy 0.02
step 19960, training accuracy 0.02
step 19970, training accuracy 0.01
step 19980, training accuracy 0.01
step 19990, training accuracy 0.02
step 20000, training accuracy 0.02
step 20010, training accuracy 0.02
step 20020, training accuracy 0.01
step 20030, training accuracy 0.02
step 20040, training accuracy 0
step 20050, training accuracy 0.02
step 20060, training accuracy 0.02
step 20070, training accuracy 0.02
step 20080, training accuracy 0.02
step 20090, training accuracy 0.01
step 20100, training accuracy 0.01
step 20110, training accuracy 0
step 20120, training accuracy 0.01
step 20130, training accuracy 0.03
step 20140, training accuracy 0.02
step 20150, training accuracy 0
step 20160, training accuracy 0.03
step 20170, training accuracy 0.03
step 20180, training accuracy 0.02
step 20190, training accuracy 0
step 20200, training accuracy 0.01
step 20210, training accuracy 0.01
step 20220, training accuracy 0.02
step 20230, training accuracy 0.01
step 20240, training accuracy 0
step 20250, training accuracy 0.02
step 20260, training accuracy 0.02
step 20270, training accuracy 0.01
step 20280, training accuracy 0.02
step 20290, training accuracy 0.04
step 20300, training accuracy 0.01
step 20310, training accuracy 0.02
step 20320, training accuracy 0.01
step 20330, training accuracy 0
step 20340, training accuracy 0.02
step 20350, training accuracy 0.03
step 20360, training accuracy 0.01
step 20370, training accuracy 0.02
step 20380, training accuracy 0.02
step 20390, training accuracy 0.02
step 20400, training accuracy 0
step 20410, training accuracy 0.04
step 20420, training accuracy 0.01
step 20430, training accuracy 0.02
step 20440, training accuracy 0.02
step 20450, training accuracy 0.02
step 20460, training accuracy 0.03
step 20470, training accuracy 0.06
step 20480, training accuracy 0.01
step 20490, training accuracy 0.01
step 20500, training accuracy 0.02
step 20510, training accuracy 0.01
step 20520, training accuracy 0.02
step 20530, training accuracy 0.02
step 20540, training accuracy 0
step 20550, training accuracy 0.02
step 20560, training accuracy 0
step 20570, training accuracy 0.01
step 20580, training accuracy 0
step 20590, training accuracy 0
step 20600, training accuracy 0.01
step 20610, training accuracy 0.01
step 20620, training accuracy 0
step 20630, training accuracy 0
step 20640, training accuracy 0.01
step 20650, training accuracy 0.03
step 20660, training accuracy 0.01
step 20670, training accuracy 0.03
step 20680, training accuracy 0.02
step 20690, training accuracy 0.02
step 20700, training accuracy 0
step 20710, training accuracy 0.01
step 20720, training accuracy 0.02
step 20730, training accuracy 0
step 20740, training accuracy 0.03
step 20750, training accuracy 0.01
step 20760, training accuracy 0
step 20770, training accuracy 0.01
step 20780, training accuracy 0
step 20790, training accuracy 0.04
step 20800, training accuracy 0.03
step 20810, training accuracy 0.01
step 20820, training accuracy 0.02
step 20830, training accuracy 0.02
step 20840, training accuracy 0.03
step 20850, training accuracy 0.04
step 20860, training accuracy 0.03
step 20870, training accuracy 0.04
step 20880, training accuracy 0.02
step 20890, training accuracy 0.01
step 20900, training accuracy 0.02
step 20910, training accuracy 0.01
step 20920, training accuracy 0
step 20930, training accuracy 0.03
step 20940, training accuracy 0.01
step 20950, training accuracy 0.04
step 20960, training accuracy 0.02
step 20970, training accuracy 0.02
step 20980, training accuracy 0.01
step 20990, training accuracy 0.01
step 21000, training accuracy 0
step 21010, training accuracy 0
step 21020, training accuracy 0.01
step 21030, training accuracy 0
step 21040, training accuracy 0.01
step 21050, training accuracy 0.04
step 21060, training accuracy 0
step 21070, training accuracy 0.05
step 21080, training accuracy 0.01
step 21090, training accuracy 0.02
step 21100, training accuracy 0.01
step 21110, training accuracy 0.03
step 21120, training accuracy 0.01
step 21130, training accuracy 0.01
step 21140, training accuracy 0.02
step 21150, training accuracy 0.02
step 21160, training accuracy 0.02
step 21170, training accuracy 0.01
step 21180, training accuracy 0
step 21190, training accuracy 0.01
step 21200, training accuracy 0.02
step 21210, training accuracy 0.01
step 21220, training accuracy 0.01
step 21230, training accuracy 0.02
step 21240, training accuracy 0.04
step 21250, training accuracy 0.02
step 21260, training accuracy 0.01
step 21270, training accuracy 0.02
step 21280, training accuracy 0.01
step 21290, training accuracy 0.01
step 21300, training accuracy 0
step 21310, training accuracy 0.03
step 21320, training accuracy 0.02
step 21330, training accuracy 0.02
step 21340, training accuracy 0.01
step 21350, training accuracy 0.01
step 21360, training accuracy 0
step 21370, training accuracy 0.01
step 21380, training accuracy 0.02
step 21390, training accuracy 0.02
step 21400, training accuracy 0
step 21410, training accuracy 0.01
step 21420, training accuracy 0.01
step 21430, training accuracy 0
step 21440, training accuracy 0.03
step 21450, training accuracy 0.03
step 21460, training accuracy 0.03
step 21470, training accuracy 0.04
step 21480, training accuracy 0.04
step 21490, training accuracy 0.02
step 21500, training accuracy 0.03
step 21510, training accuracy 0.01
step 21520, training accuracy 0.03
step 21530, training accuracy 0.01
step 21540, training accuracy 0.02
step 21550, training accuracy 0
step 21560, training accuracy 0.04
step 21570, training accuracy 0.03
step 21580, training accuracy 0.01
step 21590, training accuracy 0.01
step 21600, training accuracy 0.04
step 21610, training accuracy 0.03
step 21620, training accuracy 0.01
step 21630, training accuracy 0.02
step 21640, training accuracy 0
step 21650, training accuracy 0
step 21660, training accuracy 0.02
step 21670, training accuracy 0.01
step 21680, training accuracy 0.02
step 21690, training accuracy 0.03
step 21700, training accuracy 0.02
step 21710, training accuracy 0.02
step 21720, training accuracy 0.03
step 21730, training accuracy 0.02
step 21740, training accuracy 0.02
step 21750, training accuracy 0.03
step 21760, training accuracy 0.05
step 21770, training accuracy 0.03
step 21780, training accuracy 0.01
step 21790, training accuracy 0
step 21800, training accuracy 0
step 21810, training accuracy 0.02
step 21820, training accuracy 0.02
step 21830, training accuracy 0.01
step 21840, training accuracy 0.02
step 21850, training accuracy 0
step 21860, training accuracy 0.03
step 21870, training accuracy 0
step 21880, training accuracy 0
step 21890, training accuracy 0
step 21900, training accuracy 0.02
step 21910, training accuracy 0.03
step 21920, training accuracy 0.02
step 21930, training accuracy 0.02
step 21940, training accuracy 0.01
step 21950, training accuracy 0.01
step 21960, training accuracy 0.01
step 21970, training accuracy 0
step 21980, training accuracy 0.01
step 21990, training accuracy 0.04
step 22000, training accuracy 0.01
step 22010, training accuracy 0.01
step 22020, training accuracy 0.02
step 22030, training accuracy 0.04
step 22040, training accuracy 0
step 22050, training accuracy 0.04
step 22060, training accuracy 0.01
step 22070, training accuracy 0.01
step 22080, training accuracy 0.01
step 22090, training accuracy 0.02
step 22100, training accuracy 0.01
step 22110, training accuracy 0.03
step 22120, training accuracy 0.01
step 22130, training accuracy 0.02
step 22140, training accuracy 0.01
step 22150, training accuracy 0.02
step 22160, training accuracy 0.02
step 22170, training accuracy 0.01
step 22180, training accuracy 0
step 22190, training accuracy 0.01
step 22200, training accuracy 0.02
step 22210, training accuracy 0
step 22220, training accuracy 0.02
step 22230, training accuracy 0.02
step 22240, training accuracy 0.03
step 22250, training accuracy 0.03
step 22260, training accuracy 0.05
step 22270, training accuracy 0.03
step 22280, training accuracy 0
step 22290, training accuracy 0.01
step 22300, training accuracy 0.02
step 22310, training accuracy 0.01
step 22320, training accuracy 0.02
step 22330, training accuracy 0.03
step 22340, training accuracy 0.05
step 22350, training accuracy 0.04
step 22360, training accuracy 0.02
step 22370, training accuracy 0.04
step 22380, training accuracy 0.02
step 22390, training accuracy 0.04
step 22400, training accuracy 0.02
step 22410, training accuracy 0.02
step 22420, training accuracy 0.01
step 22430, training accuracy 0.03
step 22440, training accuracy 0.01
step 22450, training accuracy 0.01
step 22460, training accuracy 0.02
step 22470, training accuracy 0.04
step 22480, training accuracy 0.03
step 22490, training accuracy 0.05
step 22500, training accuracy 0.01
step 22510, training accuracy 0.04
step 22520, training accuracy 0.03
step 22530, training accuracy 0
step 22540, training accuracy 0.02
step 22550, training accuracy 0.02
step 22560, training accuracy 0.03
step 22570, training accuracy 0.03
step 22580, training accuracy 0.02
step 22590, training accuracy 0.01
step 22600, training accuracy 0.05
step 22610, training accuracy 0.01
step 22620, training accuracy 0.03
step 22630, training accuracy 0.03
step 22640, training accuracy 0.01
step 22650, training accuracy 0.01
step 22660, training accuracy 0.03
step 22670, training accuracy 0.01
step 22680, training accuracy 0.01
step 22690, training accuracy 0.02
step 22700, training accuracy 0.02
step 22710, training accuracy 0.02
step 22720, training accuracy 0
step 22730, training accuracy 0.03
step 22740, training accuracy 0.02
step 22750, training accuracy 0.02
step 22760, training accuracy 0.03
step 22770, training accuracy 0.01
step 22780, training accuracy 0.02
step 22790, training accuracy 0.02
step 22800, training accuracy 0
step 22810, training accuracy 0.02
step 22820, training accuracy 0.01
step 22830, training accuracy 0
step 22840, training accuracy 0
step 22850, training accuracy 0.03
step 22860, training accuracy 0.01
step 22870, training accuracy 0
step 22880, training accuracy 0.02
step 22890, training accuracy 0.03
step 22900, training accuracy 0.02
step 22910, training accuracy 0.02
step 22920, training accuracy 0.03
step 22930, training accuracy 0
step 22940, training accuracy 0.01
step 22950, training accuracy 0.01
step 22960, training accuracy 0.03
step 22970, training accuracy 0.02
step 22980, training accuracy 0.05
step 22990, training accuracy 0.06
step 23000, training accuracy 0.02
step 23010, training accuracy 0.05
step 23020, training accuracy 0.01
step 23030, training accuracy 0.01
step 23040, training accuracy 0.03
step 23050, training accuracy 0.02
step 23060, training accuracy 0.01
step 23070, training accuracy 0.01
step 23080, training accuracy 0
step 23090, training accuracy 0
step 23100, training accuracy 0.03
step 23110, training accuracy 0.03
step 23120, training accuracy 0
step 23130, training accuracy 0.01
step 23140, training accuracy 0.02
step 23150, training accuracy 0.01
step 23160, training accuracy 0.01
step 23170, training accuracy 0.03
step 23180, training accuracy 0
step 23190, training accuracy 0
step 23200, training accuracy 0.05
step 23210, training accuracy 0.03
step 23220, training accuracy 0.02
step 23230, training accuracy 0
step 23240, training accuracy 0.02
step 23250, training accuracy 0.03
step 23260, training accuracy 0.02
step 23270, training accuracy 0
step 23280, training accuracy 0.04
step 23290, training accuracy 0.01
step 23300, training accuracy 0
step 23310, training accuracy 0.01
step 23320, training accuracy 0.03
step 23330, training accuracy 0.02
step 23340, training accuracy 0.01
step 23350, training accuracy 0
step 23360, training accuracy 0.02
step 23370, training accuracy 0.03
step 23380, training accuracy 0
step 23390, training accuracy 0.02
step 23400, training accuracy 0
step 23410, training accuracy 0.02
step 23420, training accuracy 0.03
step 23430, training accuracy 0.02
step 23440, training accuracy 0
step 23450, training accuracy 0.02
step 23460, training accuracy 0.02
step 23470, training accuracy 0
step 23480, training accuracy 0
step 23490, training accuracy 0.04
step 23500, training accuracy 0.07
step 23510, training accuracy 0.04
step 23520, training accuracy 0
step 23530, training accuracy 0
step 23540, training accuracy 0.02
step 23550, training accuracy 0.01
step 23560, training accuracy 0.03
step 23570, training accuracy 0.04
step 23580, training accuracy 0.02
step 23590, training accuracy 0.02
step 23600, training accuracy 0.03
step 23610, training accuracy 0.01
step 23620, training accuracy 0.01
step 23630, training accuracy 0
step 23640, training accuracy 0.01
step 23650, training accuracy 0
step 23660, training accuracy 0.03
step 23670, training accuracy 0.01
step 23680, training accuracy 0.06
step 23690, training accuracy 0.02
step 23700, training accuracy 0.02
step 23710, training accuracy 0.02
step 23720, training accuracy 0.03
step 23730, training accuracy 0.05
step 23740, training accuracy 0.01
step 23750, training accuracy 0.01
step 23760, training accuracy 0.02
step 23770, training accuracy 0.06
step 23780, training accuracy 0.01
step 23790, training accuracy 0
step 23800, training accuracy 0.02
step 23810, training accuracy 0.02
step 23820, training accuracy 0.02
step 23830, training accuracy 0
step 23840, training accuracy 0.03
step 23850, training accuracy 0.02
step 23860, training accuracy 0.02
step 23870, training accuracy 0
step 23880, training accuracy 0.03
step 23890, training accuracy 0.03
step 23900, training accuracy 0.01
step 23910, training accuracy 0.05
step 23920, training accuracy 0.02
step 23930, training accuracy 0.03
step 23940, training accuracy 0.02
step 23950, training accuracy 0.01
step 23960, training accuracy 0.02
step 23970, training accuracy 0.05
step 23980, training accuracy 0.03
step 23990, training accuracy 0.02
step 24000, training accuracy 0.05
step 24010, training accuracy 0.01
step 24020, training accuracy 0.04
step 24030, training accuracy 0.04
step 24040, training accuracy 0.03
step 24050, training accuracy 0.02
step 24060, training accuracy 0.02
step 24070, training accuracy 0.02
step 24080, training accuracy 0
step 24090, training accuracy 0.03
step 24100, training accuracy 0.02
step 24110, training accuracy 0.03
step 24120, training accuracy 0.01
step 24130, training accuracy 0.03
step 24140, training accuracy 0
step 24150, training accuracy 0.05
step 24160, training accuracy 0.02
step 24170, training accuracy 0.02
step 24180, training accuracy 0.02
step 24190, training accuracy 0.01
step 24200, training accuracy 0.01
step 24210, training accuracy 0
step 24220, training accuracy 0.02
step 24230, training accuracy 0.02
step 24240, training accuracy 0.01
step 24250, training accuracy 0
step 24260, training accuracy 0.05
step 24270, training accuracy 0.01
step 24280, training accuracy 0.03
step 24290, training accuracy 0.01
step 24300, training accuracy 0.03
step 24310, training accuracy 0.01
step 24320, training accuracy 0.03
step 24330, training accuracy 0.02
step 24340, training accuracy 0.03
step 24350, training accuracy 0.05
step 24360, training accuracy 0.02
step 24370, training accuracy 0.02
step 24380, training accuracy 0.01
step 24390, training accuracy 0.03
step 24400, training accuracy 0.01
step 24410, training accuracy 0.03
step 24420, training accuracy 0.02
step 24430, training accuracy 0.06
step 24440, training accuracy 0.04
step 24450, training accuracy 0.05
step 24460, training accuracy 0
step 24470, training accuracy 0.01
step 24480, training accuracy 0.01
step 24490, training accuracy 0.01
step 24500, training accuracy 0
step 24510, training accuracy 0.01
step 24520, training accuracy 0.01
step 24530, training accuracy 0.02
step 24540, training accuracy 0.02
step 24550, training accuracy 0.05
step 24560, training accuracy 0.01
step 24570, training accuracy 0.03
step 24580, training accuracy 0.01
step 24590, training accuracy 0.01
step 24600, training accuracy 0.01
step 24610, training accuracy 0.01
step 24620, training accuracy 0.04
step 24630, training accuracy 0
step 24640, training accuracy 0.05
step 24650, training accuracy 0.02
step 24660, training accuracy 0.01
step 24670, training accuracy 0.02
step 24680, training accuracy 0.01
step 24690, training accuracy 0.02
step 24700, training accuracy 0.02
step 24710, training accuracy 0
step 24720, training accuracy 0.03
step 24730, training accuracy 0.01
step 24740, training accuracy 0.01
step 24750, training accuracy 0.05
step 24760, training accuracy 0
step 24770, training accuracy 0.01
step 24780, training accuracy 0.03
step 24790, training accuracy 0.01
step 24800, training accuracy 0.02
step 24810, training accuracy 0.01
step 24820, training accuracy 0.02
step 24830, training accuracy 0.02
step 24840, training accuracy 0.03
step 24850, training accuracy 0.04
step 24860, training accuracy 0.02
step 24870, training accuracy 0.03
step 24880, training accuracy 0.03
step 24890, training accuracy 0.01
step 24900, training accuracy 0
step 24910, training accuracy 0.02
step 24920, training accuracy 0.01
step 24930, training accuracy 0.05
step 24940, training accuracy 0.02
step 24950, training accuracy 0.03
step 24960, training accuracy 0.01
step 24970, training accuracy 0.01
step 24980, training accuracy 0.02
step 24990, training accuracy 0.01
step 25000, training accuracy 0.01
step 25010, training accuracy 0.02
step 25020, training accuracy 0.03
step 25030, training accuracy 0.04
step 25040, training accuracy 0.02
step 25050, training accuracy 0.03
step 25060, training accuracy 0.04
step 25070, training accuracy 0
step 25080, training accuracy 0.03
step 25090, training accuracy 0.02
step 25100, training accuracy 0.01
step 25110, training accuracy 0.04
step 25120, training accuracy 0.02
step 25130, training accuracy 0.04
step 25140, training accuracy 0
step 25150, training accuracy 0.04
step 25160, training accuracy 0
step 25170, training accuracy 0.04
step 25180, training accuracy 0.03
step 25190, training accuracy 0.02
step 25200, training accuracy 0.02
step 25210, training accuracy 0.02
step 25220, training accuracy 0.01
step 25230, training accuracy 0.02
step 25240, training accuracy 0.01
step 25250, training accuracy 0.03
step 25260, training accuracy 0.09
step 25270, training accuracy 0.01
step 25280, training accuracy 0
step 25290, training accuracy 0.05
step 25300, training accuracy 0
step 25310, training accuracy 0.01
step 25320, training accuracy 0.01
step 25330, training accuracy 0.02
step 25340, training accuracy 0.03
step 25350, training accuracy 0
step 25360, training accuracy 0.03
step 25370, training accuracy 0.01
step 25380, training accuracy 0.02
step 25390, training accuracy 0.03
step 25400, training accuracy 0.01
step 25410, training accuracy 0.05
step 25420, training accuracy 0.04
step 25430, training accuracy 0.01
step 25440, training accuracy 0.05
step 25450, training accuracy 0.04
step 25460, training accuracy 0.04
step 25470, training accuracy 0.01
step 25480, training accuracy 0.01
step 25490, training accuracy 0.03
step 25500, training accuracy 0.05
step 25510, training accuracy 0.01
step 25520, training accuracy 0.04
step 25530, training accuracy 0.01
step 25540, training accuracy 0.04
step 25550, training accuracy 0.05
step 25560, training accuracy 0.03
step 25570, training accuracy 0.04
step 25580, training accuracy 0.02
step 25590, training accuracy 0.03
step 25600, training accuracy 0.03
step 25610, training accuracy 0.01
step 25620, training accuracy 0
step 25630, training accuracy 0.01
step 25640, training accuracy 0.01
step 25650, training accuracy 0.01
step 25660, training accuracy 0.04
step 25670, training accuracy 0.03
step 25680, training accuracy 0.02
step 25690, training accuracy 0.02
step 25700, training accuracy 0.01
step 25710, training accuracy 0.02
step 25720, training accuracy 0.02
step 25730, training accuracy 0.02
step 25740, training accuracy 0.02
step 25750, training accuracy 0.01
step 25760, training accuracy 0.03
step 25770, training accuracy 0.01
step 25780, training accuracy 0.02
step 25790, training accuracy 0.03
step 25800, training accuracy 0
step 25810, training accuracy 0.06
step 25820, training accuracy 0.02
step 25830, training accuracy 0.03
step 25840, training accuracy 0.04
step 25850, training accuracy 0.02
step 25860, training accuracy 0.03
step 25870, training accuracy 0.01
step 25880, training accuracy 0.01
step 25890, training accuracy 0.03
step 25900, training accuracy 0.04
step 25910, training accuracy 0.01
step 25920, training accuracy 0.02
step 25930, training accuracy 0.04
step 25940, training accuracy 0.06
step 25950, training accuracy 0.03
step 25960, training accuracy 0.03
step 25970, training accuracy 0.03
step 25980, training accuracy 0.04
step 25990, training accuracy 0.05
step 26000, training accuracy 0.06
step 26010, training accuracy 0.01
step 26020, training accuracy 0.02
step 26030, training accuracy 0.05
step 26040, training accuracy 0.03
step 26050, training accuracy 0.03
step 26060, training accuracy 0.02
step 26070, training accuracy 0.01
step 26080, training accuracy 0.02
step 26090, training accuracy 0.03
step 26100, training accuracy 0.01
step 26110, training accuracy 0.02
step 26120, training accuracy 0.02
step 26130, training accuracy 0.02
step 26140, training accuracy 0.02
step 26150, training accuracy 0.02
step 26160, training accuracy 0.04
step 26170, training accuracy 0.03
step 26180, training accuracy 0
step 26190, training accuracy 0.04
step 26200, training accuracy 0.03
step 26210, training accuracy 0.03
step 26220, training accuracy 0.01
step 26230, training accuracy 0.04
step 26240, training accuracy 0.02
step 26250, training accuracy 0.01
step 26260, training accuracy 0
step 26270, training accuracy 0.01
step 26280, training accuracy 0.03
step 26290, training accuracy 0
step 26300, training accuracy 0
step 26310, training accuracy 0.01
step 26320, training accuracy 0
step 26330, training accuracy 0.02
step 26340, training accuracy 0.04
step 26350, training accuracy 0.02
step 26360, training accuracy 0.06
step 26370, training accuracy 0.04
step 26380, training accuracy 0.05
step 26390, training accuracy 0
step 26400, training accuracy 0.07
step 26410, training accuracy 0.01
step 26420, training accuracy 0.02
step 26430, training accuracy 0.03
step 26440, training accuracy 0.04
step 26450, training accuracy 0.02
step 26460, training accuracy 0.02
step 26470, training accuracy 0.02
step 26480, training accuracy 0.04
step 26490, training accuracy 0.03
step 26500, training accuracy 0.04
step 26510, training accuracy 0.02
step 26520, training accuracy 0.02
step 26530, training accuracy 0
step 26540, training accuracy 0.03
step 26550, training accuracy 0.08
step 26560, training accuracy 0.04
step 26570, training accuracy 0.02
step 26580, training accuracy 0.04
step 26590, training accuracy 0.04
step 26600, training accuracy 0.01
step 26610, training accuracy 0.01
step 26620, training accuracy 0.02
step 26630, training accuracy 0.02
step 26640, training accuracy 0
step 26650, training accuracy 0.03
step 26660, training accuracy 0
step 26670, training accuracy 0.02
step 26680, training accuracy 0.07
step 26690, training accuracy 0.02
step 26700, training accuracy 0.03
step 26710, training accuracy 0.02
step 26720, training accuracy 0.01
step 26730, training accuracy 0.06
step 26740, training accuracy 0.02
step 26750, training accuracy 0.03
step 26760, training accuracy 0.03
step 26770, training accuracy 0.01
step 26780, training accuracy 0.04
step 26790, training accuracy 0.05
step 26800, training accuracy 0.02
step 26810, training accuracy 0.02
step 26820, training accuracy 0.01
step 26830, training accuracy 0.03
step 26840, training accuracy 0.04
step 26850, training accuracy 0.01
step 26860, training accuracy 0.01
step 26870, training accuracy 0.04
step 26880, training accuracy 0.03
step 26890, training accuracy 0
step 26900, training accuracy 0.05
step 26910, training accuracy 0.05
step 26920, training accuracy 0.04
step 26930, training accuracy 0.01
step 26940, training accuracy 0.04
step 26950, training accuracy 0.02
step 26960, training accuracy 0.01
step 26970, training accuracy 0.03
step 26980, training accuracy 0.04
step 26990, training accuracy 0.01
step 27000, training accuracy 0.02
step 27010, training accuracy 0.02
step 27020, training accuracy 0.02
step 27030, training accuracy 0.02
step 27040, training accuracy 0
step 27050, training accuracy 0.03
step 27060, training accuracy 0.05
step 27070, training accuracy 0.03
step 27080, training accuracy 0.02
step 27090, training accuracy 0.04
step 27100, training accuracy 0.04
step 27110, training accuracy 0.04
step 27120, training accuracy 0.04
step 27130, training accuracy 0.03
step 27140, training accuracy 0.07
step 27150, training accuracy 0.02
step 27160, training accuracy 0.04
step 27170, training accuracy 0.04
step 27180, training accuracy 0.02
step 27190, training accuracy 0
step 27200, training accuracy 0.01
step 27210, training accuracy 0.02
step 27220, training accuracy 0.03
step 27230, training accuracy 0.05
step 27240, training accuracy 0.02
step 27250, training accuracy 0.02
step 27260, training accuracy 0.02
step 27270, training accuracy 0.01
step 27280, training accuracy 0.01
step 27290, training accuracy 0.07
step 27300, training accuracy 0.04
step 27310, training accuracy 0.01
step 27320, training accuracy 0.04
step 27330, training accuracy 0.03
step 27340, training accuracy 0.03
step 27350, training accuracy 0.03
step 27360, training accuracy 0.03
step 27370, training accuracy 0.04
step 27380, training accuracy 0
step 27390, training accuracy 0.03
step 27400, training accuracy 0.04
step 27410, training accuracy 0.02
step 27420, training accuracy 0.01
step 27430, training accuracy 0
step 27440, training accuracy 0.02
step 27450, training accuracy 0.06
step 27460, training accuracy 0.02
step 27470, training accuracy 0
step 27480, training accuracy 0.04
step 27490, training accuracy 0
step 27500, training accuracy 0.02
step 27510, training accuracy 0.03
step 27520, training accuracy 0.02
step 27530, training accuracy 0.06
step 27540, training accuracy 0.01
step 27550, training accuracy 0.02
step 27560, training accuracy 0.02
step 27570, training accuracy 0.03
step 27580, training accuracy 0.02
step 27590, training accuracy 0
step 27600, training accuracy 0.05
step 27610, training accuracy 0.04
step 27620, training accuracy 0.04
step 27630, training accuracy 0.02
step 27640, training accuracy 0.02
step 27650, training accuracy 0.01
step 27660, training accuracy 0.01
step 27670, training accuracy 0.06
step 27680, training accuracy 0.02
step 27690, training accuracy 0.01
step 27700, training accuracy 0.01
step 27710, training accuracy 0.04
step 27720, training accuracy 0.05
step 27730, training accuracy 0.05
step 27740, training accuracy 0.02
step 27750, training accuracy 0.05
step 27760, training accuracy 0.03
step 27770, training accuracy 0.01
step 27780, training accuracy 0
step 27790, training accuracy 0.02
step 27800, training accuracy 0.03
step 27810, training accuracy 0.04
step 27820, training accuracy 0.03
step 27830, training accuracy 0.05
step 27840, training accuracy 0.02
step 27850, training accuracy 0.01
step 27860, training accuracy 0.03
step 27870, training accuracy 0.05
step 27880, training accuracy 0.04
step 27890, training accuracy 0.02
step 27900, training accuracy 0.04
step 27910, training accuracy 0.04
step 27920, training accuracy 0
step 27930, training accuracy 0.02
step 27940, training accuracy 0.07
step 27950, training accuracy 0.04
step 27960, training accuracy 0.01
step 27970, training accuracy 0.02
step 27980, training accuracy 0.01
step 27990, training accuracy 0.04
step 28000, training accuracy 0
step 28010, training accuracy 0.04
step 28020, training accuracy 0.01
step 28030, training accuracy 0
step 28040, training accuracy 0.04
step 28050, training accuracy 0.04
step 28060, training accuracy 0.04
step 28070, training accuracy 0.01
step 28080, training accuracy 0.04
step 28090, training accuracy 0.01
step 28100, training accuracy 0.01
step 28110, training accuracy 0.04
step 28120, training accuracy 0
step 28130, training accuracy 0.04
step 28140, training accuracy 0.04
step 28150, training accuracy 0.04
step 28160, training accuracy 0.04
step 28170, training accuracy 0.02
step 28180, training accuracy 0.04
step 28190, training accuracy 0.03
step 28200, training accuracy 0.04
step 28210, training accuracy 0.05
step 28220, training accuracy 0.03
step 28230, training accuracy 0.02
step 28240, training accuracy 0
step 28250, training accuracy 0.05
step 28260, training accuracy 0.03
step 28270, training accuracy 0.01
step 28280, training accuracy 0.06
step 28290, training accuracy 0.03
step 28300, training accuracy 0.01
step 28310, training accuracy 0.05
step 28320, training accuracy 0.02
step 28330, training accuracy 0.06
step 28340, training accuracy 0.03
step 28350, training accuracy 0.04
step 28360, training accuracy 0.02
step 28370, training accuracy 0.03
step 28380, training accuracy 0.09
step 28390, training accuracy 0.02
step 28400, training accuracy 0
step 28410, training accuracy 0.02
step 28420, training accuracy 0.06
step 28430, training accuracy 0.04
step 28440, training accuracy 0.02
step 28450, training accuracy 0.03
step 28460, training accuracy 0.03
step 28470, training accuracy 0.05
step 28480, training accuracy 0.03
step 28490, training accuracy 0.05
step 28500, training accuracy 0.03
step 28510, training accuracy 0.02
step 28520, training accuracy 0.05
step 28530, training accuracy 0.03
step 28540, training accuracy 0.06
step 28550, training accuracy 0.05
step 28560, training accuracy 0.02
step 28570, training accuracy 0.02
step 28580, training accuracy 0.02
step 28590, training accuracy 0.03
step 28600, training accuracy 0.02
step 28610, training accuracy 0.02
step 28620, training accuracy 0.05
step 28630, training accuracy 0.03
step 28640, training accuracy 0.04
step 28650, training accuracy 0.01
step 28660, training accuracy 0
